borg	bgtyy	srcid	endyy	srcna	srcbr	prep	src0	src1	src12	src2	src3	src4	psrc4	org	cona	sysdat	usno
19101	105	133902002	097	地政服務即時通	地政服務即時通	1	3	028	028	05	01					0991019	BGT
19113	105	133902001	098	地籍清理	地籍清理	1	3	032	032	04	01					0991026	BGT
19113	105	133902002	098	地政服務即時通	地政服務即時通	1	3	032	032	04	01					0991026	BGT
19114	105	137102007	097	空調主機及設備汰換工程	空調主機及設備汰換工程	1	3	033	033	03	02					1000510	BGT
19114	105	137102008	097	電話主機系統汰換	電話主機系統汰換	1	3	033	033	03	02					1000510	BGT
19114	105	137102009	097	2樓廁所無障礙設施及茶水間改善工程	2樓廁所無障礙設施及茶水間改善	1	3	033	033	03	02		005			1000510	BGT
19114	105	137102010	097	無障礙電梯設備工程	無障礙電梯設備工程	1	3	033	033	03	02					1000511	BGT
19114	105	137102011	097	空調管路及溫控設備汰換工程	空調管路及溫控設備汰換工程	1	3	033	033	03	02					1000511	BGT
19116	105	137103000	092	交通及運輸設備	交通及運輸設備	1	3	035	035	03	01					1040414	BGT
19116	105	133902001	101	地籍清理	地籍清理	1	3	035	035	04	01					1001229	BGT
19111	105	137102000	092	營建工程	營建工程	1	3	030	030	03	03					1040504	BGT
19112	105	137102000	092	營建工程	營建工程	1	3	031	031	3	01					1040417	BGT
19112	105	137103000	092	交通及運輸設備	交通及運輸設備	1	3	031	031	3	02					1040417	BGT
19112	105	137102001	103	2至4樓廁所及茶水間設施改善工程	2至4樓廁所及茶水間設施改善工程	1	3	031	031	3	01					1040416	BGT
19112	105	137102002	103	1至4樓廁所設施改善工程	1至4樓廁所設施改善工程	1	3	031	031	3	01					1020320	BGT
19112	105	137102003	103	無障礙設施改善工程	無障礙設施改善工程	1	3	031	031	3	01					1020320	BGT
19111	105	130101005	105	資訊業務	資訊業務	1	3	030	030	01	01					1040401	BGT
19112	105	130101005	092	資訊業務	資訊業務	1	3	031	031	1	1					1040415	BGT
19113	105	130101005	092	資訊業務	資訊業務	1	3	032	032	01	01					1040323	BGT
19114	105	130101005	092	資訊業務	資訊業務	1	3	033	033	1	1		005			1040327	BGT
19115	105	130101005	092	資訊業務	資訊業務	1	3	034	034	01	01					1040317	BGT
19116	105	130101005	105	資訊業務	資訊業務	1	3	035	035	01	01					1040401	BGT
19101	105	130900000	092	地政業務	地政業務	1	3	028	028	02						1040506	BGT
19101	105	130901000	092	實施平均地權與不動產管理	實施平均地權與不動產管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901001	092	人員維持費	人員維持費	1	3	028	028	02	01					1040506	BGT
19101	105	130901002	092	資訊處理	資訊處理	1	3	028	028	02	01					1040506	BGT
19101	105	130901003	092	土地登記管理	土地登記管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901004	092	土地測量管理	土地測量管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901005	092	地籍清理行政處理	地籍清理行政處理	1	3	028	028	02	01					1040506	BGT
19101	105	130901006	092	土地及建物登記賠償準備	土地及建物登記賠償準備	1	3	028	028	02	01					1040506	BGT
19101	105	130901007	092	規定地價管理	規定地價管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901008	092	執行漲價歸公	執行漲價歸公	1	3	028	028	02	01					1040506	BGT
19101	105	130901009	092	不動產估價師管理	不動產估價師管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901010	092	公地農地管理	公地農地管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901016	092	地政士管理	地政士管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901015	092	督導區段徵收及市地重劃業務	督導區段徵收及市地重劃業務	1	3	028	028	02	01					1040506	BGT
19101	105	130901014	092	公共設施保留地調查管理	公共設施保留地調查管理	1	3	028	028	02	01					1040506	BGT
19101	105	130901013	092	公地撥用	公地撥用	1	3	028	028	02	01					1040506	BGT
19101	105	130901012	092	私地徵收	私地徵收	1	3	028	028	02	01					1040506	BGT
19101	105	130901011	092	不動產交易管理	不動產交易管理	1	3	028	028	02	01					1040506	BGT
19101	105	137102000	092	營建工程	營建工程	1	3	028	028	03	02					1040413	BGT
19101	105	137102001	097	地政局辦公室整修工程	地政局辦公室整修工程	1	3	028	028	03	02					1030331	BGT
19115	105	137103000	092	交通及運輸設備	交通及運輸設備	1	3	034	034	03	02					1040502	BGT
05114	104	227102003	096	大客車停車場地坪整修工程	大客車停車場地坪整修工程	1	6	008	008	03	01		002			1010403	BGT
19101	105	130901017	092	智慧生態社區	智慧生態社區	1	3	028	028	02	01					1040727	BGT
05112	104	220101012	092	臺北市教育年鑑(民國95~96年)	臺北市教育年鑑(民國95~96年)	1	6	006	006	01	01		010			0960424	BGT
05113	104	220203014	092	假期大型主題親子活動	假期大型主題親子活動	1	6	007	007	02	03		010			0970811	
05113	104	220203015	092	參加國際動物園教育者協會(IZE)雙年會	參加IZE雙年會	1	6	007	007	02	03		013			0970811	
05113	104	220203016	092	辦公室環境維護	辦公室環境維護	1	6	007	007	02	03					0970811	
05113	104	227102016	097	獅子展示場仿岩圍籬更新工程	獅子展示場仿岩圍籬更新工程	1	6	007	007	03	01		004			0970811	
05113	104	227102017	097	黑猩猩新建展示場第二期工程（含動物保暖）	黑猩猩新建展示場第二期工程（含	1	6	007	007	03	01		005			0970811	
05113	104	227102018	097	動物欄舍污水管路更改工程	動物欄舍污水管路更改工程	1	6	007	007	03	01		006			0970811	
05113	104	227102019	097	污水處理廠各渠污泥清運	污水處理廠各渠污泥清運	1	6	007	007	03	01		007			0970811	
05113	104	220201020	093	熊科動物之生殖生理與人工繁殖應用探討	熊科動物之生殖生理與人工繁殖	1	6	007	007	02	01		009			0970811	
05113	104	220201021	093	臺北市立動物園蜻蛉目昆蟲資源調查	臺北市立動物園蜻蛉目昆蟲資源調	1	6	007	007	02	01		010			0970811	
05113	104	220201022	093	參加世界動物園暨水族館協會第61屆年會	參加世界動物園暨水族館協會第61	1	6	007	007	02	01		011			0970811	
05114	104	220204005	092	宇宙探險軌道車業務	宇宙探險軌道車業務	1	6	008	008	02	03					0970806	
05114	104	220204004	092	國小中年級研習營	國小中年級研習營	1	6	008	008	02	03					0970806	
05115	104	220101006	092	延長開放業務	延長開放業務	1	6	011	011	01	01		006			1011222	BGT
05112	104	227102012	092	李科永紀念圖書館	李科永紀念圖書館	1	6	006	006	04	01		003			0960425	BGT
05113	104	227102020	097	解剖室等處屋頂及污水廠辦公室漏水改善工程	解剖室等處屋頂及污水廠辦公室程	1	6	007	007	03	01		008			0970811	
20101	105	130000000	092	民政支出	民政支出	1	3	036	036							1030701	BGT
20101	105	130100000	092	一般行政	一般行政	1	3	036	036	1						0970805	
20101	105	130101000	092	行政管理	行政管理	1	3	036	036	1	1					0970805	
20101	105	130200000	092	役政業務	役政業務	1	3	036	036	02						0970805	
20101	105	130201000	092	兵調體檢業務	兵調體檢業務	1	3	036	036	02	1					0970805	
20101	105	130202000	092	徵集勤務業務	徵集勤務業務	1	3	036	036	02	2					0970805	
20101	105	134100000	092	第一預備金	第一預備金	1	3	036	036	04						0970805	
20101	105	134101000	092	第一預備金	第一預備金	1	3	036	036	04	1					0970805	
20101	105	130101001	092	人員維持費	人員維持費	1	3	036	036	1	1					0970805	
20101	105	130101002	092	一般業務	一般業務	1	3	036	036	1	1					0970805	
20101	105	130101003	092	會計業務	會計業務	1	3	036	036	1	1					0970805	
20101	105	130101004	092	人事業務	人事業務	1	3	036	036	1	1					0970805	
20101	105	130101005	092	政風業務	政風業務	1	3	036	036	1	1					0970805	
20101	105	130101006	092	資訊管理業務	資訊管理業務	1	3	036	036	1	1					0970805	
20101	105	130201001	092	人員維持費	人員維持費	1	3	036	036	02	1					0970805	
20101	105	130201002	092	兵籍調查	兵籍調查	1	3	036	036	02	1					0970805	
20101	105	130201003	092	徵兵檢查	徵兵檢查	1	3	036	036	02	1					0970805	
20101	105	130201004	092	出境及免、禁役緩徵	出境及免、禁役緩徵	1	3	036	036	02	1					0970805	
20101	105	130202002	092	役男抽籤	役男抽籤	1	3	036	036	02	2					0970805	
20101	105	130202003	092	替代役申請	替代役申請	1	3	036	036	02	2					0970805	
20101	105	130202004	092	常備兵徵集	常備兵徵集	1	3	036	036	02	2					0970805	
20101	105	130202005	092	預官預士徵訓	預官預士徵訓	1	3	036	036	02	2					0970805	
20101	105	130202006	092	替代役徵集處理	替代役徵集處理	1	3	036	036	02	2					0970805	
20101	105	137100000	092	建築及設備	建築及設備	1	3	036	036	03						0970805	
20101	105	137102000	092	營建工程	營建工程	1	3	036	036	03	01					1000502	BGT
20101	105	137102001	092	軍人公墓骨灰埋藏設施工程	軍人公墓骨灰埋藏設施工程	1	3	036	036	03	01					1020716	BGT
20101	105	133900000	093	接受補助業務支出	接受補助業務支出	1	3	036	036	05						0970805	
20101	105	133902000	093	接受中央各部會補助業務支出	接受中央各部會補助業務支出	1	3	036	036	05	01					0970805	
20101	105	137104000	095	其他設備	其他設備	1	3	036	036	03	03					1040727	BGT
20101	105	137104001	095	本處辦公室設備	本處辦公室設備	1	3	037	037	03	02					0970805	
20101	105	137104002	095	替代役中心設備	替代役中心設備	1	3	037	037	03	02					0970805	
20101	105	130202007	096	兵役宣傳	兵役宣傳	1	3	036	036	02	2					0970805	
20101	105	130202001	096	人員維持費	人員維持費	1	3	036	036	02	2					0970805	
20101	105	130202008	096	兵役慰勞	兵役慰勞	1	3	036	036	02	2					0970805	
20101	105	130202009	096	入營輸送	入營輸送	1	3	036	036	02	2					0970805	
20101	105	130203000	096	權益編管業務	權益編管業務	1	3	036	036	02	03					0970805	
20101	105	130203001	096	人員維持費	人員維持費	1	3	036	036	02	03					0970805	
20101	105	130203002	096	生活扶助、各項補助費及就醫補助	生活扶助、各項補助費及就醫補助	1	3	036	036	02	03					1020422	BGT
20101	105	130203003	096	軍人權益維護	軍人權益維護	1	3	036	036	02	03					0970805	
20101	105	130203004	096	兵役節及役政人員專業訓練	兵役節及役政人員專業訓練	1	3	036	036	02	03					1020422	BGT
20101	105	130203005	096	貧困家屬就醫補助	貧困家屬就醫補助	1	3	036	036	02	03					0970805	
20101	105	130203006	096	傷殘及陣(死)亡官兵處理及遺族慰問	傷殘及陣(死)亡官兵處理及遺族	1	3	036	036	02	03					1020422	BGT
20101	105	130203007	096	遺族慰問	遺族慰問	1	3	036	036	02	03					0970805	
20101	105	130203008	096	軍事勤務隊編組	軍事勤務隊編組	1	3	037	037	02	03					1010412	BGT
20101	105	130203009	096	軍勤幹部集訓	軍勤幹部集訓	1	3	037	037	02	03					1010412	BGT
20101	105	130203010	096	役政人員專業訓練	役政人員專業訓練	1	3	036	036	02	03					1010411	BGT
20101	105	130203011	096	軍勤隊勤務召集	軍勤隊勤務召集	1	3	037	037	02	03					0970805	
20101	105	130203012	096	國民兵替代役備役役男異動管理與清查	國民兵替代役備役役男異動管理與	1	3	036	036	02	03					0970805	
20101	105	130203013	096	召集業務	召集業務	1	3	037	037	02	03					0970805	
20101	105	130203014	096	緩召業務	緩召業務	1	3	037	037	02	03					1010412	BGT
20101	105	130203015	096	後備軍人管理暨替代役備役役男管理業務	後備軍人管理暨替代役備役役男務	1	3	036	036	02	03					1020422	BGT
20101	105	130203016	096	後備軍人體檢	後備軍人體檢	1	3	037	037	02	03					1010412	BGT
20101	105	130203017	096	後備軍人體檢及編組	後備軍人體檢及編組	1	3	036	036	02	03					1010412	BGT
20101	105	130203018	096	軍人公墓管理	軍人公墓管理	1	3	036	036	02	03					0970805	
20101	105	130204000	096	替代役業務	替代役業務	1	3	036	036	02	04					0970805	
20101	105	130204001	096	人員維持費	人員維持費	1	3	036	036	02	04					0970805	
20101	105	130204002	096	管理輔導	管理輔導	1	3	036	036	02	04					0970805	
20101	105	130204003	096	人力運用	人力運用	1	3	036	036	02	04					0970805	
20101	105	137102004	102	軍墓園區102設施整修工程	軍墓園區102設施整修工程	1	3	036	036	03	01					1030317	BGT
20101	105	137102005	102	水源大廈冰水主機汰換工程分攤款	水源大廈冰水主機汰換工程分攤款	1	3	036	036	03	01					1020812	BGT
20101	105	137102002	102	替代役中心備用辦公室整修工程	替代役中心備用辦公室整修工程	1	3	036	036	03	01					1030317	BGT
20101	105	137102003	102	水源大廈耐震力補強工程分攤款	水源大廈耐震力補強工程分攤款	1	3	036	036	03	01					1020812	BGT
20101	105	137102006	092	軍墓園區骨灰壁葬設施工程(孝區第一排)	軍墓園區骨灰壁葬設施工程(孝區)	1	3	036	036	03	01					1030317	BGT
20101	105	137103000	092	交通及運輸設備	交通及運輸設備	1	3	036	036	03	02					1040727	BGT
20101	105	137102007	092	軍墓園區設施整修工程	軍墓園區設施整修工程	1	3	036	036	03	01					1030317	BGT
20101	105	137102008	092	本局辦公室中央空調送風機改善工程	本局辦公室中央空調送風機改善工	1	3	036	036	03	01					1030317	BGT
20101	104	133902001	093	役男新制體檢	役男新制體檢	1	03	036	036	05	01					1040216	BGT
20101	104	133902002	093	在營軍人家屬生活扶助及慰助	在營軍人家屬生活扶助及慰助	1	03	036	036	05	01					1040216	BGT
20101	104	133902003	093	替代役役男家屬生活扶助及慰助	替代役役男家屬生活扶助及慰助	1	03	036	036	05	01					1040216	BGT
20101	104	133902004	093	替代役入營輸送	替代役入營輸送	1	03	036	036	05	01					1040216	BGT
20101	104	133902005	093	軍人公墓管理維護及災害修護	軍人公墓管理維護及災害修護	1	03	036	036	05	01					1040216	BGT
21101	105	320000000	092	工業支出	工業支出	1	8	006	006							0970804	
21101	105	327100000	092	建築及設備	建築及設備	1	8	006	006	02						1010502	BGT
21101	105	327102000	092	營建工程	營建工程	1	8	006	006	02	01					1030408	BGT
21101	105	327102001	093	地上、地下式救火栓	地上、地下式救火栓	1	8	006	006	02	01					1010507	BGT
21101	105	327102002	093	臺北市防災公園維生貯水槽新建工程	臺北市防災公園維生貯水槽	1	8	006	006	02	01					1010726	BGT
21101	105	327102003	093	臺北市信義414號公園維生貯水槽新建工程	臺北市信義414號公園維生貯水槽	1	8	006	006	02	01					1010323	BGT
21101	105	329000000	097	營業基金	營業基金	1	8	006	006	03						1010502	BGT
21101	105	329004000	097	臺北自來水事業處資本	臺北自來水事業處資本	1	8	006	006	03	01					1030408	BGT
21101	105	327102004	103	送水管增設緊急維生取水設備工程	送水管增設緊急維生取水設備工程	1	8	006	006	02	01					1020503	BGT
21101	105	327102005	103	臺北市老舊高地社區自設加壓受水設備改善計畫工程	臺北市老舊高地社區自設加壓受水	1	8	006	006	02	01					1020510	BGT
21101	105	320100000	100	一般行政	一般行政	1	8	006	006	01						0990323	BGT
21101	105	320101000	100	行政管理	行政管理	1	8	006	006	01	01					0990323	BGT
21101	105	320101001	100	獎補助及損失	獎補助及損失	1	8	006	006	01	01					1030408	BGT
21101	105	327102006	103	行義路溫泉產業特定專用區溫泉公共取供設施新建工程	行義路溫泉產業特定專用區取供設	1	8	006	006	02	01					1030408	BGT
05113	104	220203017	092	生物多樣性保育策略應用於教育展示之研究	生物多樣性保育策略應用於教育展	1	6	007	007	02	03					0970811	
05115	105	220000000	092	文化支出	文化支出	1	6	021	021							1040731	BGT
05115	105	220100000	092	一般行政	一般行政	1	6	021	021	01						1030704	BGT
05115	105	220101000	092	行政管理	行政管理	1	6	021	021	01	01					0970805	
05115	105	220101001	092	人員維持費	人員維持費	1	6	021	021	01	01		001			0970805	
05115	105	220101002	092	一般業務	一般業務	1	6	021	021	01	01		002			0970805	
05115	105	220101003	092	人事業務	人事業務	1	6	021	021	01	01		003			0970805	
05115	105	220101004	092	會計業務	會計業務	1	6	021	021	01	01		004			0970805	
05115	105	220101005	092	警衛業務	警衛業務	1	6	021	021	01	01		005			0970805	
05115	105	220200000	092	育樂中心業務	育樂中心業務	1	6	021	021	02						0970805	
05115	105	220201000	092	遊樂管理	遊樂管理	1	6	021	021	02	01					0970805	
05115	105	220201001	092	人員維持費	人員維持費	1	6	021	021	02	01		001			0970805	
05115	105	220201002	092	遊樂管理業務	遊樂管理業務	1	6	021	021	02	01		002			0970805	
05115	105	220202000	092	民俗育樂	民俗育樂	1	6	021	021	02	02					0970805	
22101	105	220000000	092	文化支出	文化支出	1	6	020	020							1030702	BGT
22101	105	220100000	092	一般行政	一般行政	1	6	020	020	01						1030702	BGT
22101	105	220101000	092	行政管理	行政管理	1	6	020	020	01	01					0970805	
22101	105	220101001	092	人員維持費	人員維持費	1	6	020	020	01	01					0970805	
22101	105	220101002	092	一般業務	一般業務	1	6	020	020	01	01					0970805	
22101	105	220101003	092	人事業務	人事業務	1	6	020	020	01	01					0970805	
22101	105	220101004	092	會計業務	 會計業務	1	6	020	020	01	01					0970805	
22101	105	220200000	092	體育業務	體育業務	1	6	020	020	02						1020528	BGT
22101	105	220201000	103	體育發展	體育發展	1	6	020	020	02	01					1020428	BGT
22101	105	220201001	103	人員維持費	人員維持費	1	6	020	020	02	01					1020428	BGT
22101	105	220201002	103	綜合業務	綜合業務	1	6	020	020	02	01					1020428	BGT
22101	105	220201003	103	綜合企劃	綜合企劃	1	6	020	020	02	01					1020428	BGT
22101	105	220201004	103	運動產業發展	運動產業發展	1	6	020	020	02	01					1020428	BGT
22101	105	220201006	092	臺北體育館管理	臺北體育館管理	1	6	020	020	02	01					0970805	
22101	105	220201007	092	天母運動公園管理	天母運動公園管理	1	6	020	020	02	01					0970805	
22101	105	220201008	092	志工組訓及運作	志工組訓及運作	1	6	020	020	02	01					0970805	
22101	105	220201009	092	新生公園棒球場管理	新生公園棒球場管理	1	6	020	020	02	01					0970805	
22101	105	220201010	092	河濱公園運動場管理	河濱公園運動場管理	1	6	020	020	02	01					0970805	
22101	105	220202000	092	運動設施管理維謢	運動設施管理維謢	1	6	020	020	02	02					1020428	BGT
22101	105	220202002	103	運動場館暨園區管理維護	運動場館暨園區管理維護	1	6	020	020	02	02					1020512	BGT
22101	105	220202005	092	推廣城市體育交流活動	推廣城市體育交流活動	1	6	020	020	02	02					0970805	
22101	105	220203000	092	體育活動推展	體育活動推展	1	6	020	020	02	03					1020610	BGT
22101	105	227100000	092	建築及設備	建築及設備	1	6	020	020	03						0970805	
22101	105	227102000	092	營建工程	營建工程	1	6	020	020	03	01					1020528	BGT
22101	105	227102002	092	轄管運動場區整建工程	轄管運動場區整建工程	1	6	020	020	03	01		001			1040411	BGT
22101	105	227104000	092	其他設備	其他設備	1	6	020	020	03	02					1030709	BGT
22101	105	220202010	092	推廣高齡體育	推廣高齡體育	1	6	020	020	02	02					0970805	
22101	105	220202013	092	2013年臺北國際馬拉松賽	2013年臺北國際馬拉松賽	1	6	020	020	02	02					1010806	BGT
22101	105	227102030	091	臺北體育館空調風機更新工程	臺北體育館空調風機更新工程	1	6	020	020	03	01		005			1030417	BGT
22101	105	220201011	092	青年公園棒球場管理	青年公園棒球場管理	1	6	020	020	02	01					0970805	
22101	105	220202015	092	2012年亞洲盃花式滑冰錦標賽	2012年亞洲盃花式滑冰錦標賽	1	6	020	020	02	02					1000507	BGT
22101	105	220202017	092	2013年臺北國際柔道公開賽	2013年臺北國際柔道公開賽	1	6	020	020	02	02					1010806	BGT
22101	105	220202019	092	2013年國際棒球錦標賽	2013年國際棒球錦標賽	1	6	020	020	02	02					1010806	BGT
22101	105	220202020	092	2013年活化水域活動	2013年活化水域活動	1	6	020	020	02	02					1010806	BGT
22101	105	227102031	091	天母運動園區監視器及管線整修工程	天母運動園區監視器及管線整修	1	6	020	020	03	01		006			1030417	BGT
22101	105	227102032	091	辦公室整修維護工程	辦公室整修維護工程	1	6	020	020	03	01		002			1030417	BGT
22101	105	227102033	091	運動中心智慧綠建築推動工程	運動中心智慧綠建築推動工程	1	6	020	020	03	01		007			1030630	BGT
22101	105	220202021	092	2013年國際排球錦標賽	2013年國際排球錦標賽	1	6	020	020	02	02					1010806	BGT
22101	105	220202023	092	2009臺北第21屆聽障奧運結案經費	2009臺北第21屆聽障奧運結案經	1	6	020	020	02	02					1000507	BGT
22101	105	220202024	092	2013年海峽室內五人制足球超級聯賽	2013年海峽室內五人制足球超級聯	1	6	020	020	02	02					1020105	BGT
22101	105	220101005	092	政風業務	政風業務	1	6	020	020	01	01					0970805	
22101	105	220203005	092	身心障礙體育活動	身心障礙體育活動	1	6	020	020	02	03					0970805	
22101	105	220203007	092	臺北市棒球隊組隊經費	臺北市棒球隊組隊經費	1	6	020	020	02	03		005			1020512	BGT
22101	105	220203008	092	競技運動訓練暨科學中心經費	競技運動訓練暨科學中心經費	1	6	021	021	02	03		003			1020428	BGT
22101	105	220203010	092	輔導及獎勵各競技運動體育團體訓練比賽活動	輔導及獎勵各競技運動體育團體活	1	6	020	020	02	03		004			1020428	BGT
22101	105	220201012	092	景美游泳池管理	景美游泳池管理	1	6	020	020	02	01					0970805	
22101	105	220203011	092	本市參加全國運選拔賽及訓練	本市參加全國運選拔賽及訓練	1	6	020	020	02	03		012			1030413	BGT
22101	105	220203012	092	辦理本市特定族群體育運動推展	辦理本市特定族群體育運動推展	1	6	020	020	02	03		006			1040327	BGT
22101	105	220201013	092	運動場館經營管理實務研習	運動場館經營管理實務研習	1	6	020	020	02	01					0970805	
22101	105	220204000	103	2017世大運籌備	2017世大運籌備	1	6	020	020	02	04					1020610	BGT
22101	105	220204002	103	籌備人力需求	籌備人力需求	1	6	020	020	02	04					1020518	BGT
22101	105	220204003	103	執委會總體運作費用	執委會總體運作費用	1	6	020	020	02	04					1040519	BGT
22101	105	220204004	092	體育專業資訊系統之建置及維護	體育專業資訊系統之建置及維護	1	6	020	020	02	04					0970805	
22101	105	227102034	091	田徑場智慧綠建築系統新建工程	田徑場智慧綠建築系統新建工程	1	6	020	020	03	01		008			1030417	BGT
22101	105	220202003	103	河濱運動場地管理維護	河濱運動場地管理維護	1	6	020	020	02	02					1020512	BGT
22101	105	220202022	092	2013年國際自由車環臺賽臺北站	2013年國際自由車環臺賽臺北站	1	6	020	020	02	02					1010806	BGT
22101	105	220202028	092	臺北市棒球聯賽	臺北市棒球聯賽	1	6	020	020	02	02					0970805	
22101	105	220203015	092	籌組代表隊參加全國身心障礙國民運動會及全民運動會	籌組代表隊參加全國身心障會	1	6	020	020	02	03		009			1020802	BGT
22101	105	220203020	092	2017世大運CIS視覺設計-體育局	2017世大運CIS視覺設計-體育局	1	6	020	020	02	03					1020504	BGT
22101	105	220203030	092	2017世大運校園宣導與招募座談會-市教大	2017世大運校園宣導與招募座談-	1	6	020	020	02	03					1020504	BGT
22101	105	220202030	092	2012I.D.S.F.運動舞蹈臺北國際公開賽	2012I.D.S.F.運動舞蹈臺北國際賽	1	6	020	020	02	02					1000507	BGT
22101	105	220202032	092	補助及獎勵各競技體育團體參加訓練及比賽	補助及獎勵各競技體育團體參加?	1	6	020	020	02	02					0970805	
22101	105	220204006	103	國際研討會籌備	國際研討會籌備	1	6	020	020	02	04					1040316	BGT
22101	105	227102003	092	辦公室整修維護工程	辦公室整修維護工程	1	6	020	020	03	01		002			1040411	BGT
22101	105	227102036	091	轄管場地無障礙設施改善工程	轄管場地無障礙設施改善工程	1	6	020	020	03	01					1020428	BGT
22101	105	227102037	091	臺北市網球中心新建工程	臺北市網球中心新建工程	1	6	020	020	03	01					1020428	BGT
22101	105	227102038	091	世大運場館整修工程	世大運場館整修工程	1	6	020	020	03	01					1020428	BGT
22101	105	220202001	103	人員維持費	人員維持費	1	6	020	020	02	02					1020428	BGT
22101	105	220203001	092	人員維持費	人員維持費	1	6	020	020	02	03		001			0970805	
22101	105	220202040	092	2013年國際田徑賽	2013年國際田徑賽	1	6	020	020	02	02					1010806	BGT
22101	105	220202029	092	臺北市足球聯賽	臺北市足球聯賽	1	6	020	020	02	02					0970805	
22101	105	220203027	092	2017世大運國內研究	2017世大運國內研究	1	6	020	020	02	03					1020428	BGT
22101	105	220203026	092	2017世大運潛力選手培育補助計畫	2017世大運潛力選手培育補助計	1	6	020	020	02	03					1020428	BGT
22101	105	220204005	103	2017世大運行銷宣傳相關費用	2017世大運行銷宣傳相關費用	1	6	021	021	03	04					1020515	BGT
22101	105	220204001	103	綜合業務	綜合業務	1	6	020	020	02	04					1020514	BGT
22101	105	227102050	091	天母運動場附屬設施改善工程	天母運動場附屬設施改善工程	1	6	020	020	03	01					1020606	BGT
22101	105	227102060	091	景美游泳池整修工程	景美游泳池整修工程	1	6	020	020	03	01					0970805	
22101	105	227102070	091	102年全國運河濱公園競賽場地周邊綠地美化工程及維護	102年全國運河濱公園競賽場周邊	1	6	020	020	03	01					1010805	BGT
22101	105	220201016	092	新生高架橋下運動場地管理	新生高架橋下運動場地管理	1	6	020	020	02	01					0970805	
22101	105	220202035	092	2012職業國際標準舞世界大賽亞洲巡迴賽	2012職業國際標準舞世界大賽亞賽	1	6	020	020	02	02					1000507	BGT
22101	105	220202045	092	2013年第18屆亞洲射箭錦標賽	2013年第18屆亞洲射箭錦標賽	1	6	020	020	02	02					1020105	BGT
22101	105	220203035	092	2017世大運醫療食品及防疫先期規劃委託研究-衛生局	2017世大運醫療食品及防疫先期規	1	6	020	020	02	03					1020428	BGT
22101	105	220203040	092	2017世大運文化活動之開閉幕展演活動前期規劃-文化局	2017世大運文化活動之開閉幕展-	1	6	020	020	02	03					1020504	BGT
22101	105	220203033	092	2017世大運計畫FISU及單項技術委員來臺訪視	2017世大運計畫FISU及單項技術視	1	6	020	020	02	03					1020428	BGT
22101	105	220203045	092	輔導及獎勵本市全民體育團體訓練比賽活動	輔導及獎勵本市全民體育團體訓	1	6	020	020	02	03					0970805	
22101	105	227102022	092	景美游泳池整修工程	景美游泳池整修工程	1	6	020	020	03	01					1030417	BGT
22101	105	227102080	091	基隆河河濱公園金泰段足球場整建	基隆河河濱公園金泰段足球場整建	1	6	020	020	03	01					0970805	
22101	105	227102090	091	基隆河河濱公園迎風百齡段足球場整建	基隆河河濱公園迎風百齡段足球場	1	6	020	020	03	01					0970805	
22101	105	227102100	091	基隆河彩虹河濱公園網球場整建	基隆河彩虹河濱公園網球場整建	1	6	020	020	03	01					0970805	
22101	105	227102110	091	彩虹河濱公園壘球網球場整修工程	彩虹河濱公園壘球網球場整修工	1	6	020	020	03	01					0970805	
22101	105	227102120	091	大佳河濱公園網球場整修工程	大佳河濱公園網球場整修工程	1	6	020	020	03	01					0970805	
22101	105	227102130	091	迎風河濱公園足球場整修工程	迎風河濱公園足球場整修工程	1	6	020	020	03	01					0970805	
22101	105	227102140	091	華中河濱公園棒球場整修工程	華中河濱公園棒球場整修工程	1	6	020	020	03	01					0970805	
22101	105	227102150	091	雙園運動公園籃球場整修工程	雙園運動公園籃球場整修工程	1	6	020	020	03	01					0970805	
22101	105	227102160	091	分攤大佳公園裝設自來水管線工程款	分攤大佳公園裝設自來水管線工程	1	6	020	020	03	01					0970805	
22101	105	227102081	091	2009年聽障奧運足球場整建工程	2009年聽障奧運足球場整建工程	1	6	020	020	03	01					0970805	
22101	105	227102085	091	臺北體育館及行政大樓辦公室空間整建工程	臺北體育館及行政大樓辦公室空間	1	6	020	020	03	01					0970805	
22101	105	227102170	091	聽障奧運各比賽場地(學校)整修工程	聽障奧運各比賽場地(學校)整修工	1	6	020	020	03	01					0971008	BGT
22101	105	227102180	091	雙園棒球場整修工程	雙園棒球場整修工程	1	6	020	020	03	01					0971008	BGT
22101	105	227102190	091	中正壘球場整修工程	中正壘球場整修工程	1	6	020	020	03	01					0971008	BGT
22101	105	220202100	092	臺北城市盃國際拳擊邀請賽	臺北城市盃國際拳擊邀請賽	1	6	020	020	02	02					1010806	BGT
22101	105	220202200	092	2013國標舞世界大賽亞洲巡迴賽臺北站	2013國標舞世界大賽亞洲巡迴賽臺	1	6	020	020	02	02					1010806	BGT
22101	105	227102195	091	中山及北投運動中心整修工程	中山及北投運動中心整修工程	1	6	020	020	03	01					0971008	BGT
